test_std_0,test_std_1,test_std_2,test_std_3,test_std_4,test_std_5,test_std_6,test_std_7,test_std_8,test_std_9
0.5816378469417184,0.7282211406958643,0.4587266779459897,0.7482038408667174,0.36224757416436465,0.5841358875883942,0.644326587552892,0.5128212632526878,0.5066806920096373,0.3940786397963073
0.5711214426578226,0.47115839146241245,0.598642942222502,0.7566507000191964,0.6072095366196006,0.6100092292746322,0.3795686743321957,0.4956374952959946,0.6218532310116242,0.49523247435262663
0.3264551209678207,0.697579430554325,0.4651955585933857,0.6980842481063659,1.0143477101390694,0.5435218206846991,0.7514158041032387,0.6939768625395012,0.40587222035276127,0.5401345815091332
0.5695719221928431,0.6730600434231337,0.5225263536607406,0.4935070173368557,0.45797587395955686,0.670170031833827,0.56203242629193,0.38657964868605904,0.6357423921525284,0.4658781470664955
0.5170875207366065,0.6329857305891409,0.6127012779639902,0.9327036083453107,0.7138667712192286,0.6306074403195311,0.5890971136146931,0.5679796939260905,0.5906718505189726,0.683841446323785
0.457378304667684,0.42166545187450055,0.4578304242758691,0.3932168621820393,0.5871190023004447,0.6004213424896315,0.5126970986399639,0.48768915852371675,0.5303908228488604,0.7600402049968914
0.4970669580353309,0.7064202632372047,0.6061260450255969,0.41616605923701766,0.5477182781519854,0.3367816942428273,0.43495821103787946,0.5433605189866437,0.42677266166252875,1.037228543971234
0.32878053233764903,0.5570951513579422,0.4610942903069968,0.3746286052049792,0.5586922148288028,0.5816556142458817,0.8338062453912679,0.9758667599464614,0.5252669124798828,0.598319081577836
0.7541098225848814,0.4131842266655625,0.6096848724673275,0.7133002764037524,0.5082873374708111,0.3692890163271674,0.8132656092959588,0.5990470357109242,0.37772439224451915,0.5090984223952435
0.6065686633206718,0.41526095708666555,0.476308893976607,1.0127010935030896,0.5250067731987257,0.8255374263250749,0.7810821524210442,0.7547394085665312,0.6583344350494803,0.41412175974832477
0.5950048349405169,0.5650673682880716,0.7193721387343397,0.5329407054517944,0.5250125400848878,0.38572682262276803,0.4864199912422011,0.34585722257136176,0.45471285880351137,0.7231477199433574
0.5785547828609557,0.49032597637300535,0.5433232415614164,0.41711177102390334,0.507425328582274,0.6941164357539562,0.5608590759187159,0.6152649651928239,0.44890936890451055,0.6774230513982269
0.40906092684256384,0.5476860758599847,0.3954382822225641,0.6751949361817762,0.522820345363944,0.8315903586736331,0.374713526364196,0.4504926935513685,0.36932333194867395,0.3726312494133121
0.6039105494620667,0.4851813677292541,0.645576124592033,0.5563836339538331,0.6949051188320958,0.3702855026086756,0.7505051668502065,0.6214409309767421,0.41521915654292635,0.4386222808130098
0.5695947576951831,0.682225155916719,0.8978834471987357,0.37335452549337733,0.5898719406281147,0.32513791884284227,0.5220934848668967,0.7136102216076247,0.5330565479442266,0.3778409408633853
0.43825514427310763,0.5204342586943914,0.6316741428680605,0.3684588580652799,0.5943469516934778,0.4002473799649619,0.506084188407165,0.5213519384061572,0.5051119273747525,0.6495662476997608
0.5256072881695704,0.5721478709740105,0.38064654701811723,0.47637617334746235,0.5355815673406915,0.44068406503045454,0.5300199886698799,0.4987967672494118,0.4092677488377863,0.4926454486370744
0.7952469757368716,0.8062292330368362,0.437424883146119,0.4437698277046003,0.6037401225373515,0.3268642077314055,0.38364548468406245,0.4060059464798553,0.7735446586070026,0.7723053132434847
0.603846944476808,0.7809792084427472,0.42151068682701615,0.4142044934537445,0.4836887782340946,0.47267316882974375,0.374731311025569,0.4535806728311411,0.5790089880767285,0.6092822460149481
0.59945252289908,0.6005560795605389,0.5199808646456905,0.6295389309075268,0.5282081753885486,0.6759939601330868,0.581150597642696,0.7052214790511104,0.5889379856659486,0.8374661166787302
0.6282174142934487,0.5372751815296819,0.8636014225221873,0.4037343133471793,0.6006578729447811,0.8231632075348306,0.5719211026879047,0.6144781336590496,0.7233058788155176,0.3989292421866539
0.6513028093706006,0.74726541643001,0.5625853803912435,0.8101228961381708,0.6393205098282041,0.38255178755776653,0.5874570993561319,0.4302639487823814,0.5890393631698326,0.5216314439825468
0.6542552160305815,0.5090197315129736,0.7417774384850265,0.9961213505669033,0.40741853863478195,0.4797322781815674,0.43817237434008405,0.3393568047674531,0.6771826486894307,0.6224471309761678
0.3167373828734975,0.41294773387133743,0.8357807713426303,0.4777363016509844,0.509954132701952,0.9518040808659082,0.6202130558644475,0.5532577591204237,0.6272510487282181,0.3501950137522097
0.5818064515032393,0.8440810104121591,0.4678820730846569,0.3701320347352178,0.5240067181439433,0.6729587247515999,0.7006675582949501,0.3965475265675028,0.49656547825976693,0.8384864758450621
0.6203673821649708,0.4426609486687059,0.5426337643073911,0.4306209747819684,0.7215944537998054,0.35252313899916915,0.6585201042998757,0.5992556178700211,0.7668557197761426,0.5923194355083417
0.4797439373495431,0.5381890783265598,0.4361972106047562,0.40140251155603257,0.8206310819721149,0.6018228862881827,0.6478657625079777,0.8346755673137152,0.8056120410428916,0.6423733906672943
0.3685074872067451,0.5211409537149446,0.3807325407596953,0.42885956250154234,0.5170071462481162,0.5572418953837869,0.5999916695940193,0.7184288351835626,0.6381498732504854,0.7697832628652567
0.7314093138258255,0.5408740490588033,0.44467514534360153,0.4780025197315033,0.4789888348615414,0.7314987535949962,0.46436201608743477,0.5374903957642103,0.3446858514120215,0.575942362942002
0.5849735475152267,0.698118243548028,0.5816655838933226,0.4832903363255233,0.9210928543063376,0.5584500269387387,0.345872534186878,0.47877040846811925,0.49882038940511636,0.5615605433667835
0.6839128314695019,0.6541007772779744,0.565810947506106,0.7068672266785504,0.5834418987428361,0.49718219405407393,0.4806119732664584,0.728795022162203,0.47188405033935354,0.48543648282001745
0.49586118445937755,0.38442430572217273,0.3477926335147883,0.6835093980484226,0.5422126399808643,0.4808784211591969,0.5589255054118836,0.9335357870334603,0.6454320897465571,0.4933305340988483
0.4884498762392587,0.5622860559505424,0.5067488122437186,0.6670918023851828,0.7225743219138415,0.468396516447947,0.5229597720530706,0.6186631328951996,0.4617836576257456,0.40895416709941873
0.4712098667320669,0.7055496794853426,0.6479730080513818,0.5599409712709895,0.701477817006848,0.3678669387671901,0.5311440132685026,0.5100907287786031,0.7092829293202855,0.6933895142059797
