test_std_0,test_std_1,test_std_2,test_std_3,test_std_4,test_std_5,test_std_6,test_std_7,test_std_8,test_std_9,test_std_10,test_std_11,test_std_12,test_std_13,test_std_14,test_std_15,test_std_16,test_std_17,test_std_18,test_std_19,test_std_20,test_std_21,test_std_22,test_std_23,test_std_24,test_std_25,test_std_26,test_std_27,test_std_28,test_std_29,test_std_30,test_std_31,test_std_32,test_std_33,test_std_34,test_std_35,test_std_36,test_std_37,test_std_38,test_std_39,test_std_40,test_std_41,test_std_42,test_std_43,test_std_44,test_std_45,test_std_46,test_std_47,test_std_48,test_std_49
3.688533497089413,1.9891235948115709,3.0897419190910895,6.422072483195223,2.3128605695910593,1.1192049066326106,1.174506080290764,3.1897084004340868,3.6762330309151237,3.6906215745981648,4.576624535147287,2.303710255015611,1.8765680310776953,2.951161525918272,3.780126093634818,1.6150541256744664,1.5890582206602588,2.335161519151241,1.4364490550917233,2.445003294662251,1.4672490544930101,1.3539280352760248,2.5453961409178856,3.2900139537252944,3.2790572187123295,3.1820278016327737,3.4177486963361243,3.139212495547764,3.8489247390729266,2.670485038957036,3.4829919254104755,4.419367840939574,2.4527023972034203,1.9967321303127763,3.276005457282958,3.3643355989324433,4.053160983848017,3.3546830183543728,3.3948057684697237,3.807322806501874,2.528645643789784,2.109350455640132,2.327530621190484,2.5343160106019726,3.900054999331489,1.945761621261961,2.435647506106226,2.665609309532006,2.385602938507143,4.665499990737711
3.6465508585089905,1.8161086955666075,1.5385014259089544,3.3867547836781355,2.117733128035035,3.697759374722966,1.1390684603749823,2.292843546825514,2.804669571048107,3.7049518806567976,2.4926471050218924,2.6716678790900366,3.0095179910659966,2.3029174840490425,3.1895085015075058,1.774420216571257,1.967575425591604,2.047950937294765,2.1136511556204387,2.3931530485909938,2.1377370380386944,1.1358056492709618,2.5131104128463346,3.7569563076721746,3.251594342705882,3.2976445764354883,4.176974778247117,2.632547740376657,3.816988824702716,2.4694176200621394,4.0427108540448415,3.6794082858058705,2.1251895942770567,2.5579462923728173,3.266344307751564,3.8871052213678485,3.472506336437093,3.143269826119935,3.501625103665432,3.626793942978172,2.9159648132493086,2.022469740971925,2.0257836101993445,2.8312464847015066,3.909346511477577,1.961090997310471,2.2559474277093137,3.7646941862740606,2.695835208873718,3.3137290973208673
4.591718826165203,1.7452551675603976,2.187286207000809,3.223426206191266,2.2876891505672954,2.914722531846162,3.7884238651931006,4.407882868035516,2.9594015689911553,4.02290299685574,2.730984028346267,2.954037573980746,4.344969547278803,3.187487463079101,3.1895437371235222,3.1518762434764316,1.8757647361780743,2.52445073760472,5.813617928156228,2.4201733831559005,1.3945192363236747,2.43176866740891,2.556559929740064,4.197364156885003,3.0317854837368765,5.127766556519578,2.9825645687647726,3.7031571897400397,4.098466383862124,2.4090080116653065,3.451363934672211,3.3994735500600224,3.6696342936368356,1.492659768824839,3.3283824906913124,4.557735337704688,4.212658647123441,3.0638045255226403,3.5025547981558605,4.032349400530706,2.970754606709083,2.000061856190666,2.3504928337826883,2.6229519313102716,3.9747587760864183,1.9911998528340242,2.2639837809158028,3.186926059020874,2.6217883794929016,3.2503209914818503
3.929551022615164,3.5301736453456085,1.6701047593601768,3.592371165941586,2.188655123262656,1.1061034486420775,2.5422944485256997,4.707553336912171,3.613137651680904,3.574183542503079,3.3721180211074886,2.474887368211495,8.649651166090225,2.065224843326788,3.7539111664344844,1.5775172686011638,2.4740667820261084,2.300819415068949,1.4896734494419972,2.15328040141508,1.3371372562341712,1.2120913009994922,2.511989053153283,2.743485436110357,3.2656730644563954,8.931775145260117,2.711825909360995,2.7840232143939274,3.9395112011853595,2.5801648830663284,4.120757316201371,3.3888625283843563,2.3988711000112652,1.294547267186064,3.2068815489240046,2.889885447329995,3.1571436316130588,3.790133250259857,3.386482152391026,3.6909529555872598,3.0682758459820274,2.7638214458473995,1.963622448361867,3.1641968985771736,3.927309233878251,3.9608680646613155,2.3099541101824035,2.6933935166033507,2.6556312757068086,3.369478680119736
3.867450594136515,2.0964147307323744,1.5481905933444484,3.2499230572602857,2.0242338335469885,1.3233529654890386,1.930361284641488,4.441609232570411,2.821571509341221,3.809278651225236,2.355234158164513,2.43718000780491,1.1529565935261084,4.391458454193776,3.413044099396105,3.1266179921829798,2.8120428659579098,1.9982043972579524,1.5707008333589145,2.6674156906287463,1.393545930000327,1.214236787638384,2.5163464919571177,2.687803315573584,3.2026172937370414,3.652854204409399,2.593111217232881,2.470797980698409,3.852946803419042,2.3998692542545133,3.8835035010693932,4.6915658404309575,1.802615383616139,2.6178154198998773,4.233895584386767,2.8066733920974065,3.740858271984716,3.3338953196462198,3.3738768770931835,3.6100017285522847,1.324167387148022,1.987999847815897,2.0256855978010417,2.931919472302475,3.9047936157381744,2.0570335650724,4.115178233271264,3.0635600989514606,2.3198237480739774,3.266419460289833
3.7831754506759636,10.57434843698161,2.1256332591415097,3.3080159826683677,2.334044403791228,1.6650904875551455,2.862024912493068,2.4368439009546194,3.421201319202518,3.9063132448255375,2.8353810112978977,2.2851710083883527,1.850135458062949,2.0136397565760573,2.9128662824232725,2.0048348052689593,1.5467793703053376,2.259859995853694,3.19019613164289,2.3452726799486125,3.2271312535736985,1.1714601021875597,2.9366969854248617,2.881035108104684,3.4657133978569785,3.093474964863232,3.294960939718912,2.5649926104233574,4.086344263035654,3.0442744759286215,3.496697908089281,3.4157227766427325,3.5869366892003733,1.3782525473187444,3.245104462259397,2.8572216650407896,3.167649309429332,3.830943178500805,3.4059424292014846,4.0391165257464845,1.3349587721003557,2.221344253505089,2.9946683626707435,2.484017724384907,4.309915302092017,1.9281580085141197,2.5180030451671604,3.792157143945038,2.3900230532635187,3.9720951453033244
3.6177053106462935,2.5313777201867023,1.554267774963525,3.27703440062672,2.050098081546122,1.536612355060028,1.1806989252480236,2.7480772228831736,2.8197730128579703,3.7134561783181694,2.386198767846036,2.8382066140752413,3.511306631668323,1.985602571289711,2.9049857323258426,1.5441086505612367,1.827464438611546,4.076541460642501,8.608747289288008,2.321320877538598,1.413624238106721,0.9769559000563302,2.5266575615744005,2.9506758348494255,3.1509099022669784,3.3902046924370555,2.7882846084471327,2.8011954176651437,4.044547637735551,2.3758668871184203,3.812678020441102,3.598648052980178,4.851523095545048,1.3998072328938536,3.2071651367452545,2.837078600407925,3.7707754588714844,3.357013424769442,4.023767522418692,3.673450332947771,1.5880549478738586,2.8166122657720845,1.8807712411543718,2.565151758641125,3.986626332141802,2.069911481253082,3.3212550538892525,2.7302764579004837,2.4383295397000175,3.2944122287949957
3.5941053282941926,1.7398949851162036,1.6981013349478284,3.2379492237610794,3.437965273157447,2.9954652745109214,1.1904308749794004,2.682307544833004,2.8085713070427007,3.7713175360592497,2.6297952663097814,2.454792834062931,1.2555507251923053,3.077011605734139,3.8001180388496594,1.690772200514139,2.4050442723665904,2.113716199957584,1.4984751294933605,2.368257240749048,1.3611650812360792,1.481382011459118,2.819107972173519,2.7715211638676567,3.4969980413583728,3.707036416829234,2.773393413415805,2.8102312419094737,4.045079436992733,2.413214042143864,3.4475587187463614,3.5382696533296394,1.9014972522020062,1.3962372167776838,3.2976384023617116,3.6525079740346604,3.1862860515173734,3.1062358424153302,3.70978974646003,3.6151876815019715,1.3048364566002741,2.0413561412252395,1.898218487583003,2.523770521092704,4.365206237541874,2.085267617171451,2.6839721462610813,2.7717876744451457,2.2566083128531735,3.2549993908783867
3.9379772469778254,4.016055460309821,2.332890035321549,3.691589948808204,2.0079139397304346,1.882584490079482,1.6715362580741346,2.319628334346174,2.9262482486991104,3.6208187665409306,2.501257959846666,2.8267607777836385,1.182033195970669,4.024964730786376,3.8219478702942506,2.0227352153019105,2.0033142859080537,3.5095502093688298,2.5004493277933046,2.3224784823254727,1.381200390940474,1.7624690537197432,3.231434083874286,3.0615486765815088,3.6211122055682745,4.437858959984029,2.8637658510042163,2.749305076904339,3.848216024390074,3.54023081416883,3.5656249683838244,3.4466717320759623,5.762232640192933,1.7009389168963667,3.368832542578836,3.12826742746497,3.501924920471944,3.040253573774823,3.434351509610862,3.736592319748547,1.6314826658157777,2.067467392845874,2.3072313483813525,2.8875499102141116,5.75894135193296,1.9384923122247608,2.531364942740766,2.709477827228475,4.041032540317435,3.356149113494771
3.6893772734756602,2.1611041637417236,1.598916703209428,3.4680396368774136,2.891938697548641,1.6368712991164105,1.2726523427337786,2.3845536242822902,3.259305549602695,3.6778143592985977,2.351739140273725,2.8992434090159582,1.1604899709244434,2.1278757472447953,3.3626187852341545,1.7121628490167564,2.801054565744451,2.2442599498240305,1.8023758554530906,3.2565182065406555,1.3537681037745948,2.369751392406964,2.5316505507495393,3.052946417252537,3.5517679129240514,3.329830875358162,3.2233922282375076,2.5397833131931575,4.017184105662322,2.370451558772555,3.573883722124057,3.374103991064191,1.8332357141357025,2.543197557051996,3.1995371622334745,3.2295274610801434,3.6940505005610325,3.1438881623398345,4.931601431426952,3.6317465504256945,1.3318478324626015,2.065690666274622,2.86228891029824,3.187143803165776,4.006473265186837,3.1514657437038323,2.5271157443745302,2.962300365340197,2.226938681485608,4.119916966742153
5.085804579710571,2.242806851934722,4.336863377112174,3.4782693344732847,2.4372767177386185,2.0297500575532417,2.00832407324876,4.685003972063704,4.481592271422198,3.584273024153643,2.807986325600558,3.2422154235786613,1.11230365598678,2.8153834914731513,3.0987081294640726,1.9469764096477122,1.7164445256493175,2.040708039356859,4.439396252185187,2.49791088591172,2.0434148977723647,4.071593261901552,3.1555133131383903,3.4377647854911566,5.805114118942342,3.484105725428175,2.6632513621008496,2.755203393092453,3.916101431524645,2.7893242899087896,3.4791710542992407,3.7443397396915308,1.9796504291574863,1.7337612374974698,3.4173248957440423,3.478211112003096,3.450728664487822,3.1302726550052835,3.404443584506225,3.721264007592617,1.2864159624690892,2.0469300576365046,1.8871087229879673,2.6893809434131577,3.989608312216883,4.8088296180091366,2.280514182604547,2.7158860942264864,2.4038631729887974,3.356216524138678
4.17134308949247,3.631675376458889,1.5399554309826422,8.129171980420923,2.7068810098145653,1.2493426073333003,1.6033351814823538,3.497502243484015,4.490529193366932,3.6316126931368142,2.715402690767568,2.459642470567454,1.18010166826425,2.5415361117950033,2.846320627976009,1.9650108505502448,1.6505606042330607,3.325595537661816,1.5280251464924488,2.3069070518039627,1.3858005487757856,1.9743276221311856,2.7747890232404346,2.8138719737245483,3.686811544570583,3.438909676945595,2.654801339768024,2.8971704912336547,3.8896783740146668,2.6632227578959182,3.991776478433267,3.795159193920919,1.7865005484663876,1.4588074674224056,3.636367984115721,2.841223931424529,3.186556677310014,3.540033591986665,3.3861871105889576,3.625684627750783,1.303274192855555,2.3398951238944825,1.8910350507838043,2.477803170252137,4.699673060790031,3.414689750667868,2.2444843036400806,2.6641006925716706,2.233240034242149,4.2726670092675905
3.596094017252736,1.8658532807903043,1.9800207372559382,4.242082479045001,2.0538560866551556,1.326264957776561,1.1809962634603421,2.5719778975553993,2.818729790482131,3.586273803995448,2.832349874583477,2.519359209677636,1.3302571090534958,2.0177927304944934,2.9277598368598277,1.510286036612919,9.049249990434864,2.1485078130137554,4.291432130284829,2.978321701331823,1.0299802773554347,1.812239465334157,6.039174222149425,2.9912879502405016,3.9749682265888273,3.436525382075509,3.269742010307058,3.198233580402264,3.8555784748415887,2.411439040362602,4.582678226503797,3.3807907446046532,2.635968440130636,5.846521763055989,3.5877434704904245,3.9183873797592126,3.156540810120664,4.2207472210694155,3.458379606494749,3.739366521976654,1.3160746905792289,1.9835951572921198,2.1006414038754246,2.8230137473846386,4.148877429361974,2.002695936744303,2.7145786599706803,3.0547986155564275,3.6667929853777723,3.2924861924076776
3.830016830205325,1.7485970309749583,2.147023618398882,4.356729761940188,2.0328673000170077,1.2360306131179273,1.2614155034762788,3.035182192181162,3.016806761188345,3.700820664722142,2.2230630101271274,2.7261927018040946,1.6606235669458165,2.147717891669435,5.310993936542887,1.5494746057036357,2.2161134454175673,1.9842996829908568,1.4388774892304237,2.5409413295406433,1.4287333311025803,1.7412040013639574,2.588251715177286,2.6676803005874596,3.243178006707368,3.3067252169249515,3.3220129036078183,8.240817028190799,3.8886989834078785,3.5304912602273864,3.5045835026582384,3.623093872667695,1.921007991628713,1.3602852409950752,8.87974031452998,2.891765973731033,3.24070169043883,3.5779579358456717,3.3849440546168075,3.6127151374525415,1.389345140358169,2.035279550799807,1.9319555731390934,3.1595431790447157,3.9314355893848787,2.0531980024555887,2.6832890059766306,2.670874309204992,2.2914697759097264,3.370198638615732
3.9863466374247083,4.557794828640682,2.363913629558988,3.4311117291650928,2.1140158522720007,3.2447860289346755,1.2404250371350722,3.480965676311048,3.2088022190772727,4.543606744125012,3.2055372968915083,2.33633820180347,1.169971626814907,2.2037330859373565,2.8405483855869167,2.121511807567353,2.0064287429169405,1.9794161497597036,1.3840423163033868,2.339326155188168,8.519511919069405,2.908193590946528,2.534089544729697,4.335525496061363,3.1822079259135423,3.3700377597431777,2.5794728731111176,2.4623288407157116,4.194066794538695,2.3877327156216546,4.589484819678613,3.4017910395904556,1.8885685795990272,1.3857081382519778,3.3531876796758717,2.8113188116637255,3.2165289183550714,3.1457221282525,3.3960994530289796,4.35393258112164,2.935881891182244,2.3007947893603733,2.948291568480356,3.0409274252942087,4.083701682782375,2.1432416681517354,3.619792615450426,2.756418911789997,2.590734522583374,3.428805656538455
4.065256262655196,2.308675532648009,4.142600053362721,3.8061323973785623,2.3399807965555737,1.129965773657121,2.3585392648865007,2.587364773765552,3.5686278701108893,3.968030856124267,4.899691795204053,2.5096810213502043,1.2291329923282,2.0082429049918233,3.581485506545061,1.5252441772402994,1.7208199348249835,1.9904095214200594,1.5949939134769184,2.3306197078112985,1.446556761254643,1.095703296440828,3.6151034266303013,2.8051697008991487,3.684326366853129,3.237812579944617,3.5520825757189343,2.459804205306667,4.096128283219368,3.0295413079676026,3.4066414241433187,3.4375778397632897,1.8826994745553063,4.0624559062334535,3.196246928516666,2.883352539914286,3.2226792046157553,3.1888913074848593,3.449815270717656,3.621022334423536,1.296524217638082,2.267154689708438,2.8422958130019023,3.593376760098563,4.51904599505358,2.1686683265805384,6.064192572492002,2.7258599478875194,2.1518742841299767,3.254256840518025
3.701662698718011,1.7741306736635438,2.1871515523716734,3.4348098592934178,4.248268492017303,1.8984614860020168,9.57876095402478,2.327609623464714,2.892595580866243,3.5666735951295747,2.1619836162185435,2.6453494549699625,1.5189247245452073,2.056335231664435,3.0739558537640965,2.546133054435519,1.8657208410527726,3.5043080130115585,1.7064549468923411,2.9468033385407524,1.3518099595367263,2.444854347136487,2.8278376936694913,2.768037447544878,3.480807539588779,3.3087909839643648,2.592714876735255,3.5232505398589558,3.870068550545999,4.110698420401633,3.7441418343539015,3.3715585038376172,3.331103131558781,1.7158157118812547,3.198942351127257,3.225027843301228,7.270172976800455,3.6129376070804393,3.4068480593524963,3.7591138339371124,2.4715379054891855,2.1718226182874587,2.348219180298958,2.5640532681105728,3.85160459393284,2.1648409207971335,2.240284940890782,3.7266233291642115,3.1085263980428746,3.362864470496192
3.6449390409325697,2.1487163199920496,1.5734381387737726,3.2316824584156896,5.9066027210708185,2.7087309489932982,1.2392673354400794,2.675566928368295,3.0444080471033876,3.5832760126016,2.223252898479094,2.5425695057810054,1.5730084639888011,2.0081999464608495,4.099898552767689,1.5191370350267026,1.6974257684294947,3.3887627581763153,1.393750851753358,2.3140685294898264,1.3802024877146932,1.3948192121623932,4.559089276922562,2.6680385342043222,3.5055007761689594,3.3044047936682457,2.577125617230604,2.8006623854527395,4.372577710741687,2.427413828567153,3.455109990621141,4.089723026412816,2.0881501652471037,2.9919161514276933,3.230546025037778,3.641243338876912,4.1652053454164335,3.042250870735041,3.529968795646882,4.039183700986215,1.5536583118977565,5.120260682838268,2.3577371608830107,2.666597871790914,4.062528247432538,2.2187668040952304,2.4624311559244902,2.8770426142000374,2.9409020190122797,3.251057400468053
4.309202986630817,1.8236452944671888,3.161204918548547,3.201335466947678,2.256050382295386,3.567301798127696,1.097892274517821,2.3533516445312825,2.8335160673733686,3.8907966361461885,2.5163321260666733,2.7086337110053362,1.649076409415007,1.943593405723667,7.924956437707124,1.5628011398155057,1.643399604422546,2.0572218177122177,2.092833548525326,3.1174964634702844,1.332876033672785,1.1682437506599646,2.517511027393446,2.6595222223702093,4.585810504491615,3.334653912735941,2.6311654162371623,3.9462409661487996,4.214551005675653,3.0941922152826873,3.931226226261284,3.4999614183011927,3.7161241581862874,1.3951895914317314,3.2052370346072,4.420340934697915,3.1541917060551516,3.4350506494051305,3.52639384702448,3.6874736322799526,1.3033784970053914,3.8891094271275692,1.92630519977987,7.029363955056415,3.9223949306228727,2.27480984667606,2.2163518345955744,4.191100180634298,2.179121446365456,3.4520145131913593
4.0426225568723355,1.813102103106018,1.6441659838087617,4.40473982520746,2.078960052111292,2.1337567748850934,1.1851799600054667,2.5562884095317853,2.8573184574299355,3.6068751392426437,2.203997610247912,2.4980753386849375,2.061157887275265,2.1451104906471348,3.1713553189963544,1.5105320387571006,1.5184596225342144,1.9984879764664525,1.3696886554953935,2.252082619712569,1.6444078539188873,1.3933363208029486,5.81886831693328,2.6956215990313295,3.3929767385950003,3.8615343365313,2.66625269441639,2.7344592825705276,3.8573929616115628,3.5861615851233917,3.6060033899231936,3.4338757800963853,2.1534121027932627,2.9883668809984814,3.239581995760257,2.7801068466601744,3.146933266666644,2.9862694773273457,3.4850433976002404,3.617839284070854,1.4356089277780755,1.8219555615131435,1.8846399109697316,2.5434965716882996,4.085502113004553,6.421419754573189,2.2577042988452756,3.7188331100836693,2.2247820400342837,3.4120438546367877
3.7875934320046496,1.9351929980742042,2.0620659718635794,3.953344053719358,1.991970244976212,1.8325985695893947,1.24120883906481,2.997159510511879,2.9433530159172867,4.471095235936282,7.930191114303175,3.003404806426781,1.7275131836011834,2.0120010337791516,2.8781149462774995,1.5465400984422966,2.3722952160658473,6.654742039494046,1.6541278521958769,2.332107312477011,3.569433294120587,4.298504756189179,2.6831446270123487,2.6421048638256033,3.5426793008396302,3.8523465028969692,2.7636394898884906,2.727155872292017,4.1811397188480885,2.523315007177684,3.422312713583862,4.076132723621151,1.9454528312925576,3.6431086820668535,3.228704282598427,4.617497223891215,3.912732131204459,3.0930285072152475,4.345029223807827,4.180371393834315,1.8430099943684588,3.274048613197623,2.235308351717405,5.342920619715027,3.902704110398591,2.11145423543119,2.4397925244189946,2.678474927048889,2.1857335596227503,3.8432142191953385
